Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-01 19:26:57.973225,4565.78787833,0,4327.27272684,0,3916.18181779,0,4204.15151473,0,4286.57575715,0,4467.39393895,0,4196.424242,0,4229.39393897,0,5054.15151465,0,4246.39393897,0,4380.84848441,0,4248.45454503,0,4800.69696922,0,4480.78787834,0,42.0,42.0,?
2017-08-01 19:26:57.973311,4565.78787833,0,4327.27272684,0,3916.18181779,0,4204.15151473,0,4286.57575715,0,4467.39393895,0,4196.424242,0,4229.39393897,0,5054.15151465,0,4246.39393897,0,4380.84848441,0,4248.45454503,0,4800.69696922,0,4480.78787834,0,42.0,42.0,?
2017-08-01 19:26:57.975571,4570.42424197,0,4329.84848442,0,3924.42424203,0,4207.75757534,0,4288.63636321,0,4476.66666622,0,4206.21212079,0,4237.1212117,0,5069.6060601,0,4271.12121169,0,4390.12121168,0,4252.57575715,0,4805.33333285,0,4490.57575713,0,42.0,42.0,?
2017-08-01 19:26:57.979862,4569.90909045,0,4326.24242381,0,3924.42424203,0,4208.27272685,0,4290.18181775,0,4477.69696925,0,4213.424242,0,4242.78787836,0,5064.96969646,0,4276.27272685,0,4396.81818138,0,4252.06060564,0,4806.8787874,0,4496.75757531,0,42.0,42.0,?
2017-08-01 19:26:57.985811,4569.90909045,0,4326.24242381,0,3924.42424203,0,4205.18181776,0,4290.18181775,0,4473.06060561,0,4208.27272685,0,4240.21212079,0,5064.96969646,0,4276.27272685,0,4391.66666623,0,4252.06060564,0,4799.15151467,0,4493.1515147,0,42.0,42.0,?
2017-08-01 19:26:57.989483,4574.03030257,0,4326.75757532,0,3916.69696931,0,4205.69696928,0,4287.09090866,0,4468.42424198,0,4198.48484806,0,4232.48484806,0,5063.42424192,0,4282.45454503,0,4391.15151471,0,4251.03030261,0,4796.06060558,0,4491.60606016,0,42.0,42.0,?
2017-08-01 19:26:57.993782,4572.99999954,4034.66666626,4327.78787836,0,3911.54545415,0,4202.09090867,0,4289.15151472,0,4470.99999955,0,4195.90909049,0,4230.424242,0,5064.96969646,0,4294.81818139,0,4404.54545411,0,4250.51515109,0,4798.63636316,0,4491.60606016,0,42.0,42.0,?
2017-08-01 19:26:57.997693,4574.03030257,4034.66666626,4329.3333329,1030.3030302,3901.75757537,0,4197.45454503,0,4292.24242381,0,4476.66666622,0,4203.1212117,0,4238.66666624,0,5062.39393889,0,4300.48484805,0,4409.69696926,0,4248.96969654,0,4800.1818177,0,4487.48484804,0,42.0,42.0,?
2017-08-01 19:26:58.002609,4576.60606015,4034.66666626,4325.21212078,1030.3030302,3884.75757537,0,4196.424242,0,4290.69696927,0,4473.57575713,0,4212.39393897,0,4242.78787836,0,5060.33333283,0,4298.93939351,0,4401.45454501,0,4248.45454503,0,4796.06060558,0,4481.30302985,3329.93939361,42.0,42.0,?
2017-08-01 19:26:58.003860,4572.48484803,4034.66666626,4317.48484805,1030.3030302,3876.51515113,4022.3030299,4191.78787837,0,4292.24242381,0,4471.51515107,0,4214.96969655,0,4240.21212079,0,5060.84848434,0,4298.93939351,0,4396.30302986,0,4248.96969654,0,4789.8787874,0,4477.18181773,3329.93939361,42.0,42.0,?
